index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,AnzahlLinks
2935,-1,12.0,34.2344855372,0.0,0.725,-10,-6,21,644
2939,-1,2.44948974278,8.60232526704,0.0,0.725,-10,-2,17,644
2942,-1,11.9582607431,4.472135955,0.0,0.725,-10,-2,20,644
2943,-1,13.0,6.63324958071,0.0,0.725,-10,-2,21,644
2947,-1,0.0,14.8996644258,0.0,0.725,-6,-30,17,644
2948,-1,4.472135955,4.69041575982,0.0,0.725,-6,-30,18,644
2949,-1,6.7082039325,11.401754251,0.0,0.725,-6,-30,19,644
2950,-1,10.1980390272,5.65685424949,0.0,0.725,-6,-30,20,644
2951,-1,10.3923048454,13.1148770486,0.0,0.725,-6,-30,21,644
2956,-1,5.9160797831,3.74165738677,0.0,0.725,-6,-26,18,644
2957,-1,6.7082039325,8.71779788708,0.0,0.725,-6,-26,19,644
2958,-1,10.0,4.69041575982,0.0,0.725,-6,-26,20,644
2959,-1,11.7046999107,6.16441400297,0.0,0.725,-6,-26,21,644
2963,-1,1.0,13.416407865,0.0,0.725,-6,-22,17,644
2964,-1,4.58257569496,0.0,0.0,0.725,-6,-22,18,644
2965,-1,7.34846922835,5.47722557505,0.0,0.725,-6,-22,19,644
2966,-1,10.6301458127,8.36660026534,0.0,0.725,-6,-22,20,644
2967,-1,12.409673646,33.8821486922,0.0,0.725,-6,-22,21,644
2971,-1,1.0,12.6491106407,0.0,0.725,-6,-18,17,644
2973,-1,6.92820323028,3.74165738677,0.0,0.725,-6,-18,19,644
2974,-1,11.0905365064,4.69041575982,0.0,0.725,-6,-18,20,644
2975,-1,12.7279220614,3.74165738677,0.0,0.725,-6,-18,21,644
2979,-1,1.73205080757,10.0,0.0,0.725,-6,-14,17,644
2981,-1,8.36660026534,34.263683398,0.0,0.725,-6,-14,19,644
2982,-1,11.4891252931,34.8425027804,0.0,0.725,-6,-14,20,644
2983,-1,12.3693168769,4.24264068712,0.0,0.725,-6,-14,21,644
2987,-1,2.2360679775,10.3923048454,0.0,0.725,-6,-10,17,644
2989,-1,8.88819441732,2.0,0.0,0.725,-6,-10,19,644
2990,-1,11.4455231423,3.74165738677,0.0,0.725,-6,-10,20,644
2991,-1,12.1655250606,34.1174442185,0.0,0.725,-6,-10,21,644
2995,-1,2.2360679775,8.94427191,0.0,0.725,-6,-6,17,644
2998,-1,11.4455231423,12.4899959968,0.0,0.725,-6,-6,20,644
2999,-1,11.9582607431,13.7840487521,0.0,0.725,-6,-6,21,644
3003,-1,2.44948974278,8.60232526704,0.0,0.725,-6,-2,17,644
3006,-1,12.0,3.74165738677,0.0,0.725,-6,-2,20,644
3007,-1,13.2287565553,4.24264068712,0.0,0.725,-6,-2,21,644
3011,-1,1.0,14.4222051019,0.0,0.725,-2,-30,17,644
3012,-1,4.69041575982,4.472135955,0.0,0.725,-2,-30,18,644
3013,-1,6.63324958071,8.48528137424,0.0,0.725,-2,-30,19,644
3014,-1,10.1488915651,8.24621125124,0.0,0.725,-2,-30,20,644
3015,-1,10.3440804328,14.0,0.0,0.725,-2,-30,21,644
3019,-1,0.0,17.2626765016,0.0,0.725,-2,-26,17,644
3020,-1,6.0827625303,6.78232998313,0.0,0.725,-2,-26,18,644
3021,-1,8.18535277187,19.8997487421,0.0,0.725,-2,-26,19,644
3022,-1,10.0498756211,35.1852241715,0.0,0.725,-2,-26,20,644
3023,-1,11.6189500386,33.8821486922,0.0,0.725,-2,-26,21,644
3027,-1,1.0,12.8062484749,0.0,0.725,-2,-22,17,644
3028,-1,4.58257569496,0.0,0.0,0.725,-2,-22,18,644
3029,-1,6.92820323028,4.69041575982,0.0,0.725,-2,-22,19,644
3030,-1,10.7703296143,4.69041575982,0.0,0.725,-2,-22,20,644
3031,-1,12.0415945788,34.205262753,0.0,0.725,-2,-22,21,644
3035,-1,1.0,12.0830459736,0.0,0.725,-2,-18,17,644
3037,-1,7.28010988928,5.47722557505,0.0,0.725,-2,-18,19,644
3038,-1,10.677078252,4.24264068712,0.0,0.725,-2,-18,20,644
3039,-1,11.7473401245,32.7108544676,0.0,0.725,-2,-18,21,644
3043,-1,1.0,11.401754251,0.0,0.725,-2,-14,17,644
3044,-1,6.0827625303,12.4899959968,0.0,0.725,-2,-14,18,644
3045,-1,8.0622577483,5.83095189485,0.0,0.725,-2,-14,19,644
3047,-1,11.874342087,8.48528137424,0.0,0.725,-2,-14,21,644
3051,-1,1.73205080757,10.0,0.0,0.725,-2,-10,17,644
3055,-1,12.2474487139,34.6987031458,0.0,0.725,-2,-10,21,644
3059,-1,2.2360679775,8.24621125124,0.0,0.725,-2,-6,17,644
3062,-1,11.9163752878,3.74165738677,0.0,0.725,-2,-6,20,644
3063,-1,12.0415945788,6.92820323028,0.0,0.725,-2,-6,21,644
3067,-1,2.44948974278,8.12403840464,0.0,0.725,-2,-2,17,644
3068,-1,6.0827625303,11.401754251,0.0,0.725,-2,-2,18,644
3069,-1,8.83176086633,15.4272486205,0.0,0.725,-2,-2,19,644
3070,-1,11.313708499,3.16227766017,0.0,0.725,-2,-2,20,644
3071,-1,13.3041346957,12.2474487139,0.0,0.725,-2,-2,21,644
3072,-1,0.0,3.16227766017,0.0,0.85,-30,-30,14,644
3074,-1,0.0,2.44948974278,0.0,0.85,-30,-30,16,644
3075,-1,0.0,16.1864140562,1.0,0.85,-30,-30,17,644
3076,-1,5.19615242271,13.0384048104,0.0,0.85,-30,-30,18,644
3077,-1,7.0,32.8937684068,1.0,0.85,-30,-30,19,644
3078,-1,8.71779788708,27.3130005675,1.0,0.85,-30,-30,20,644
3079,-1,9.74679434481,6.32455532034,1.0,0.85,-30,-30,21,644
3080,-1,0.0,2.44948974278,0.0,0.85,-30,-26,14,644
3083,-1,0.0,16.6132477258,0.0,0.85,-30,-26,17,644
3084,-1,4.24264068712,12.4899959968,1.0,0.85,-30,-26,18,644
3085,-1,7.0,21.7255609824,1.0,0.85,-30,-26,19,644
3086,-1,9.8488578018,6.16441400297,1.0,0.85,-30,-26,20,644
3087,-1,8.88819441732,32.8937684068,1.0,0.85,-30,-26,21,644
3091,-1,0.0,17.8325545001,0.0,0.85,-30,-22,17,644
3092,-1,4.69041575982,8.60232526704,0.0,0.85,-30,-22,18,644
3093,-1,7.07106781187,30.6594194335,1.0,0.85,-30,-22,19,644
3094,-1,8.94427191,32.0936130718,1.0,0.85,-30,-22,20,644
3095,-1,9.16515138991,35.4682957019,1.0,0.85,-30,-22,21,644
3099,-1,0.0,15.8745078664,0.0,0.85,-30,-18,17,644
3100,-1,4.472135955,12.1655250606,1.0,0.85,-30,-18,18,644
3101,-1,7.07106781187,23.2379000772,1.0,0.85,-30,-18,19,644
3102,-1,9.05538513814,4.0,1.0,0.85,-30,-18,20,644
3103,-1,10.4880884817,33.6154726279,1.0,0.85,-30,-18,21,644
3107,-1,1.0,14.5602197786,0.0,0.85,-30,-14,17,644
3108,-1,4.69041575982,4.69041575982,0.0,0.85,-30,-14,18,644
3109,-1,8.0622577483,23.5796522451,1.0,0.85,-30,-14,19,644
3110,-1,9.8488578018,6.32455532034,1.0,0.85,-30,-14,20,644
3111,-1,10.9544511501,32.5883414736,1.0,0.85,-30,-14,21,644
3115,-1,1.0,15.0996688705,0.0,0.85,-30,-10,17,644
3116,-1,5.47722557505,4.69041575982,0.0,0.85,-30,-10,18,644
3117,-1,8.36660026534,21.5406592285,1.0,0.85,-30,-10,19,644
3118,-1,10.9544511501,6.48074069841,1.0,0.85,-30,-10,20,644
3119,-1,11.1803398875,32.3728281125,1.0,0.85,-30,-10,21,644
3123,-1,2.0,13.3416640641,0.0,0.85,-30,-6,17,644
3124,-1,5.19615242271,6.0,0.0,0.85,-30,-6,18,644
3125,-1,8.30662386292,7.74596669241,1.0,0.85,-30,-6,19,644
3126,-1,10.7703296143,4.89897948557,1.0,0.85,-30,-6,20,644
3127,-1,11.3578166916,18.6547581062,1.0,0.85,-30,-6,21,644
3131,-1,2.82842712475,12.409673646,0.0,0.85,-30,-2,17,644
3132,-1,6.8556546004,2.44948974278,0.0,0.85,-30,-2,18,644
3133,-1,9.11043357914,6.48074069841,1.0,0.85,-30,-2,19,644
3134,-1,10.677078252,33.6154726279,1.0,0.85,-30,-2,20,644
3135,-1,11.401754251,33.0454232837,1.0,0.85,-30,-2,21,644
3136,-1,0.0,2.82842712475,0.0,0.85,-26,-30,14,644
3138,-1,0.0,2.0,0.0,0.85,-26,-30,16,644
3139,-1,0.0,16.4924225025,1.0,0.85,-26,-30,17,644
3140,-1,4.472135955,8.60232526704,0.0,0.85,-26,-30,18,644
3141,-1,7.0,32.5269119346,1.0,0.85,-26,-30,19,644
3142,-1,9.21954445729,13.416407865,1.0,0.85,-26,-30,20,644
3143,-1,9.94987437107,22.803508502,1.0,0.85,-26,-30,21,644
3144,-1,0.0,2.0,0.0,0.85,-26,-26,14,644
3147,-1,0.0,16.6132477258,0.0,0.85,-26,-26,17,644
3148,-1,4.472135955,13.638181697,1.0,0.85,-26,-26,18,644
3149,-1,7.0,29.1204395571,1.0,0.85,-26,-26,19,644
3150,-1,9.38083151965,16.7928556237,1.0,0.85,-26,-26,20,644
3151,-1,8.94427191,34.0587727319,1.0,0.85,-26,-26,21,644
3155,-1,0.0,16.9705627485,0.0,0.85,-26,-22,17,644
3156,-1,4.24264068712,8.12403840464,1.0,0.85,-26,-22,18,644
3157,-1,7.07106781187,30.6920185064,1.0,0.85,-26,-22,19,644
3158,-1,9.94987437107,5.29150262213,1.0,0.85,-26,-22,20,644
3159,-1,9.05538513814,20.832666656,1.0,0.85,-26,-22,21,644
3163,-1,0.0,14.8996644258,0.0,0.85,-26,-18,17,644
3164,-1,4.35889894354,16.4924225025,1.0,0.85,-26,-18,18,644
3165,-1,7.87400787401,30.2324329157,1.0,0.85,-26,-18,19,644
3166,-1,8.42614977318,3.74165738677,1.0,0.85,-26,-18,20,644
3167,-1,10.5356537529,32.403703492,0.0,0.85,-26,-18,21,644
3171,-1,1.73205080757,20.2977831302,0.0,0.85,-26,-14,17,644
3172,-1,5.19615242271,4.69041575982,0.0,0.85,-26,-14,18,644
3173,-1,7.48331477355,28.2134719593,1.0,0.85,-26,-14,19,644
3174,-1,9.79795897113,35.6370593624,1.0,0.85,-26,-14,20,644
3179,-1,2.2360679775,14.6969384567,0.0,0.85,-26,-10,17,644
3180,-1,5.38516480713,13.2664991614,0.0,0.85,-26,-10,18,644
3181,-1,8.12403840464,18.4390889146,1.0,0.85,-26,-10,19,644
3182,-1,10.1980390272,10.9544511501,1.0,0.85,-26,-10,20,644
3187,-1,2.0,12.8840987267,0.0,0.85,-26,-6,17,644
3188,-1,5.38516480713,2.82842712475,0.0,0.85,-26,-6,18,644
3189,-1,8.0,8.0,1.0,0.85,-26,-6,19,644
3190,-1,10.1488915651,7.61577310586,1.0,0.85,-26,-6,20,644
3191,-1,11.7898261226,32.0624390838,0.0,0.85,-26,-6,21,644
3195,-1,2.82842712475,12.0830459736,0.0,0.85,-26,-2,17,644
3196,-1,5.29150262213,1.41421356237,0.0,0.85,-26,-2,18,644
3197,-1,10.0995049384,4.69041575982,1.0,0.85,-26,-2,19,644
3198,-1,9.43398113206,35.0713558335,0.0,0.85,-26,-2,20,644
3199,-1,12.56980509,34.0881210981,1.0,0.85,-26,-2,21,644
3200,-1,0.0,2.82842712475,0.0,0.85,-22,-30,14,644
3202,-1,0.0,2.44948974278,0.0,0.85,-22,-30,16,644
3203,-1,0.0,15.8745078664,1.0,0.85,-22,-30,17,644
3204,-1,4.58257569496,9.69535971483,0.0,0.85,-22,-30,18,644
3205,-1,6.32455532034,32.403703492,1.0,0.85,-22,-30,19,644
3206,-1,9.05538513814,9.59166304663,1.0,0.85,-22,-30,20,644
3207,-1,9.74679434481,33.674916481,1.0,0.85,-22,-30,21,644
3211,-1,0.0,16.4924225025,0.0,0.85,-22,-26,17,644
3212,-1,4.35889894354,8.71779788708,1.0,0.85,-22,-26,18,644
3213,-1,6.92820323028,30.2324329157,1.0,0.85,-22,-26,19,644
3214,-1,9.32737905309,8.48528137424,1.0,0.85,-22,-26,20,644
3215,-1,9.89949493661,35.8050275799,0.0,0.85,-22,-26,21,644
3219,-1,1.0,21.7715410571,0.0,0.85,-22,-22,17,644
3220,-1,5.19615242271,9.05538513814,0.0,0.85,-22,-22,18,644
3221,-1,7.0,24.289915603,1.0,0.85,-22,-22,19,644
3222,-1,9.16515138991,4.472135955,1.0,0.85,-22,-22,20,644
3223,-1,10.246950766,34.0881210981,1.0,0.85,-22,-22,21,644
3227,-1,1.0,22.1359436212,0.0,0.85,-22,-18,17,644
3228,-1,4.472135955,13.3416640641,1.0,0.85,-22,-18,18,644
3229,-1,7.68114574787,28.2134719593,1.0,0.85,-22,-18,19,644
3230,-1,9.43398113206,13.0384048104,1.0,0.85,-22,-18,20,644
3231,-1,10.0498756211,32.2800247831,1.0,0.85,-22,-18,21,644
3235,-1,1.0,14.9666295471,0.0,0.85,-22,-14,17,644
3236,-1,4.69041575982,17.4928556845,0.0,0.85,-22,-14,18,644
3237,-1,8.18535277187,22.9782505862,1.0,0.85,-22,-14,19,644
3238,-1,9.89949493661,10.9544511501,1.0,0.85,-22,-14,20,644
3239,-1,10.9544511501,28.1069386451,1.0,0.85,-22,-14,21,644
3243,-1,2.82842712475,15.8745078664,0.0,0.85,-22,-10,17,644
3244,-1,6.0,13.1148770486,0.0,0.85,-22,-10,18,644
3245,-1,8.36660026534,10.5830052443,1.0,0.85,-22,-10,19,644
3246,-1,10.4403065089,13.4907375632,1.0,0.85,-22,-10,20,644
3247,-1,12.1655250606,23.1516738056,1.0,0.85,-22,-10,21,644
3251,-1,2.0,13.1909059583,0.0,0.85,-22,-6,17,644
3253,-1,8.94427191,15.748015748,0.0,0.85,-22,-6,19,644
3254,-1,10.5356537529,9.2736184955,1.0,0.85,-22,-6,20,644
3255,-1,12.124355653,32.0936130718,1.0,0.85,-22,-6,21,644
3259,-1,2.82842712475,11.5758369028,0.0,0.85,-22,-2,17,644
3260,-1,5.19615242271,2.44948974278,0.0,0.85,-22,-2,18,644
3261,-1,10.0995049384,2.44948974278,1.0,0.85,-22,-2,19,644
3262,-1,10.9544511501,17.2046505341,0.0,0.85,-22,-2,20,644
3263,-1,12.8452325787,35.2987251894,1.0,0.85,-22,-2,21,644
3264,-1,0.0,2.82842712475,0.0,0.85,-18,-30,14,644
3267,-1,0.0,20.3469899494,0.0,0.85,-18,-30,17,644
3268,-1,4.24264068712,10.295630141,1.0,0.85,-18,-30,18,644
3269,-1,6.48074069841,34.263683398,1.0,0.85,-18,-30,19,644
3270,-1,9.11043357914,28.2134719593,1.0,0.85,-18,-30,20,644
3271,-1,9.64365076099,33.4365069946,1.0,0.85,-18,-30,21,644
3275,-1,0.0,16.3707055437,0.0,0.85,-18,-26,17,644
3276,-1,4.472135955,8.71779788708,0.0,0.85,-18,-26,18,644
3277,-1,7.21110255093,32.7414110875,1.0,0.85,-18,-26,19,644
3278,-1,9.89949493661,28.2488937837,1.0,0.85,-18,-26,20,644
3279,-1,10.3440804328,34.6698716467,1.0,0.85,-18,-26,21,644
3283,-1,0.0,17.8325545001,0.0,0.85,-18,-22,17,644
3284,-1,4.35889894354,11.0453610172,1.0,0.85,-18,-22,18,644
3285,-1,8.12403840464,32.2800247831,1.0,0.85,-18,-22,19,644
3286,-1,9.94987437107,22.1359436212,0.0,0.85,-18,-22,20,644
3287,-1,10.4880884817,34.0293990543,1.0,0.85,-18,-22,21,644
3291,-1,1.0,16.8522995464,0.0,0.85,-18,-18,17,644
3292,-1,5.29150262213,7.74596669241,0.0,0.85,-18,-18,18,644
3293,-1,7.93725393319,27.3130005675,1.0,0.85,-18,-18,19,644
3294,-1,9.16515138991,13.1148770486,1.0,0.85,-18,-18,20,644
3295,-1,11.0,32.6190128606,1.0,0.85,-18,-18,21,644
3299,-1,1.0,16.9115345253,0.0,0.85,-18,-14,17,644
3300,-1,5.29150262213,4.24264068712,0.0,0.85,-18,-14,18,644
3301,-1,8.36660026534,20.0499376558,1.0,0.85,-18,-14,19,644
3302,-1,9.11043357914,35.0998575496,1.0,0.85,-18,-14,20,644
3303,-1,11.9163752878,35.5808937493,0.0,0.85,-18,-14,21,644
3307,-1,2.0,14.3527000944,0.0,0.85,-18,-10,17,644
3308,-1,5.29150262213,1.41421356237,0.0,0.85,-18,-10,18,644
3309,-1,7.81024967591,8.0,1.0,0.85,-18,-10,19,644
3310,-1,10.3923048454,14.5602197786,1.0,0.85,-18,-10,20,644
3311,-1,11.6619037897,31.7175030543,1.0,0.85,-18,-10,21,644
3315,-1,2.44948974278,13.1148770486,0.0,0.85,-18,-6,17,644
3317,-1,8.0,6.63324958071,1.0,0.85,-18,-6,19,644
3318,-1,10.4403065089,7.21110255093,1.0,0.85,-18,-6,20,644
3319,-1,11.9163752878,29.3598365118,1.0,0.85,-18,-6,21,644
3323,-1,3.16227766017,11.2249721603,0.0,0.85,-18,-2,17,644
3324,-1,5.38516480713,2.44948974278,0.0,0.85,-18,-2,18,644
3325,-1,10.246950766,2.0,0.0,0.85,-18,-2,19,644
3326,-1,10.677078252,9.79795897113,0.0,0.85,-18,-2,20,644
3327,-1,12.5299640861,35.2987251894,1.0,0.85,-18,-2,21,644
3328,-1,0.0,2.44948974278,0.0,0.85,-14,-30,14,644
3331,-1,0.0,24.1660919472,0.0,0.85,-14,-30,17,644
3332,-1,4.35889894354,9.48683298051,1.0,0.85,-14,-30,18,644
3333,-1,7.0,32.8329103188,1.0,0.85,-14,-30,19,644
3334,-1,8.42614977318,6.16441400297,1.0,0.85,-14,-30,20,644
3335,-1,10.677078252,34.263683398,0.0,0.85,-14,-30,21,644
3339,-1,0.0,22.3159136044,1.0,0.85,-14,-26,17,644
3340,-1,4.35889894354,11.401754251,1.0,0.85,-14,-26,18,644
3341,-1,7.14142842854,29.4957624075,1.0,0.85,-14,-26,19,644
3342,-1,10.1488915651,9.16515138991,1.0,0.85,-14,-26,20,644
3343,-1,10.0995049384,27.7848879789,1.0,0.85,-14,-26,21,644
3347,-1,0.0,21.0237960416,0.0,0.85,-14,-22,17,644
3348,-1,4.58257569496,13.0384048104,0.0,0.85,-14,-22,18,644
3349,-1,7.61577310586,23.1948270095,1.0,0.85,-14,-22,19,644
3350,-1,8.83176086633,12.0830459736,1.0,0.85,-14,-22,20,644
3351,-1,10.3923048454,32.3419232576,1.0,0.85,-14,-22,21,644
3355,-1,0.0,14.7648230602,0.0,0.85,-14,-18,17,644
3356,-1,5.29150262213,6.48074069841,0.0,0.85,-14,-18,18,644
3357,-1,7.74596669241,28.3548937575,1.0,0.85,-14,-18,19,644
3358,-1,9.38083151965,6.92820323028,1.0,0.85,-14,-18,20,644
3359,-1,10.9087121146,34.0587727319,1.0,0.85,-14,-18,21,644
3363,-1,1.73205080757,14.2828568571,0.0,0.85,-14,-14,17,644
3364,-1,5.29150262213,3.16227766017,0.0,0.85,-14,-14,18,644
3365,-1,8.83176086633,19.4422220952,0.0,0.85,-14,-14,19,644
3366,-1,10.0498756211,18.7616630393,1.0,0.85,-14,-14,20,644
3367,-1,11.0905365064,34.7850542619,1.0,0.85,-14,-14,21,644
3371,-1,2.0,13.7840487521,0.0,0.85,-14,-10,17,644
3372,-1,5.29150262213,1.41421356237,0.0,0.85,-14,-10,18,644
3373,-1,7.81024967591,9.48683298051,1.0,0.85,-14,-10,19,644
3374,-1,10.4403065089,14.8996644258,0.0,0.85,-14,-10,20,644
3375,-1,11.7898261226,33.1058907145,1.0,0.85,-14,-10,21,644
3379,-1,2.0,13.1148770486,0.0,0.85,-14,-6,17,644
3380,-1,5.19615242271,1.41421356237,0.0,0.85,-14,-6,18,644
3381,-1,9.43398113206,5.09901951359,1.0,0.85,-14,-6,19,644
3382,-1,10.8166538264,9.38083151965,1.0,0.85,-14,-6,20,644
3383,-1,12.2065556157,13.638181697,1.0,0.85,-14,-6,21,644
3387,-1,3.16227766017,10.7703296143,0.0,0.85,-14,-2,17,644
3389,-1,10.3440804328,1.41421356237,0.0,0.85,-14,-2,19,644
3390,-1,10.7703296143,10.9544511501,0.0,0.85,-14,-2,20,644
3391,-1,12.8840987267,14.5602197786,0.0,0.85,-14,-2,21,644
3392,-1,0.0,2.0,0.0,0.85,-10,-30,14,644
3395,-1,0.0,16.1245154966,0.0,0.85,-10,-30,17,644
3396,-1,4.35889894354,13.9283882772,1.0,0.85,-10,-30,18,644
3397,-1,7.0,31.6543835827,1.0,0.85,-10,-30,19,644
3398,-1,7.68114574787,6.48074069841,1.0,0.85,-10,-30,20,644
3399,-1,9.69535971483,17.5499287748,1.0,0.85,-10,-30,21,644
3403,-1,0.0,23.5796522451,0.0,0.85,-10,-26,17,644
3404,-1,4.24264068712,20.5426385842,1.0,0.85,-10,-26,18,644
3405,-1,7.14142842854,25.2586618806,1.0,0.85,-10,-26,19,644
3406,-1,9.21954445729,5.47722557505,1.0,0.85,-10,-26,20,644
3407,-1,10.677078252,33.8821486922,1.0,0.85,-10,-26,21,644
3411,-1,0.0,14.9666295471,0.0,0.85,-10,-22,17,644
3412,-1,4.472135955,10.7703296143,0.0,0.85,-10,-22,18,644
3413,-1,7.21110255093,28.1780056072,1.0,0.85,-10,-22,19,644
3414,-1,9.48683298051,18.2208671583,1.0,0.85,-10,-22,20,644
3415,-1,10.9087121146,34.5253530033,1.0,0.85,-10,-22,21,644
3419,-1,1.0,15.748015748,0.0,0.85,-10,-18,17,644
3420,-1,4.472135955,10.677078252,1.0,0.85,-10,-18,18,644
3421,-1,7.93725393319,26.1533936612,1.0,0.85,-10,-18,19,644
3422,-1,9.64365076099,8.94427191,1.0,0.85,-10,-18,20,644
3423,-1,11.1803398875,34.4673758792,1.0,0.85,-10,-18,21,644
3427,-1,1.0,14.2126704036,0.0,0.85,-10,-14,17,644
3428,-1,5.29150262213,2.44948974278,0.0,0.85,-10,-14,18,644
3429,-1,8.24621125124,4.24264068712,1.0,0.85,-10,-14,19,644
3430,-1,10.3440804328,11.401754251,1.0,0.85,-10,-14,20,644
3431,-1,11.0905365064,34.263683398,1.0,0.85,-10,-14,21,644
3435,-1,2.0,14.3527000944,0.0,0.85,-10,-10,17,644
3436,-1,5.29150262213,4.89897948557,0.0,0.85,-10,-10,18,644
3437,-1,8.94427191,7.74596669241,1.0,0.85,-10,-10,19,644
3438,-1,11.0905365064,6.32455532034,1.0,0.85,-10,-10,20,644
3439,-1,12.2065556157,22.4053565024,1.0,0.85,-10,-10,21,644
3443,-1,2.44948974278,12.56980509,0.0,0.85,-10,-6,17,644
3445,-1,9.0,1.41421356237,1.0,0.85,-10,-6,19,644
3446,-1,10.9544511501,7.87400787401,1.0,0.85,-10,-6,20,644
3447,-1,12.0830459736,16.7332005307,1.0,0.85,-10,-6,21,644
3451,-1,3.16227766017,10.8627804912,0.0,0.85,-10,-2,17,644
3452,-1,5.38516480713,8.48528137424,0.0,0.85,-10,-2,18,644
3453,-1,10.5830052443,4.0,0.0,0.85,-10,-2,19,644
3454,-1,11.7473401245,7.21110255093,0.0,0.85,-10,-2,20,644
3455,-1,13.416407865,14.4222051019,1.0,0.85,-10,-2,21,644
3459,-1,0.0,16.3707055437,0.0,0.85,-6,-30,17,644
3460,-1,4.472135955,20.8806130178,1.0,0.85,-6,-30,18,644
3461,-1,7.14142842854,31.9687347263,1.0,0.85,-6,-30,19,644
3462,-1,8.60232526704,13.8564064606,1.0,0.85,-6,-30,20,644
3463,-1,9.89949493661,35.1283361405,1.0,0.85,-6,-30,21,644
3467,-1,0.0,24.0416305603,0.0,0.85,-6,-26,17,644
3468,-1,4.58257569496,19.3907194297,1.0,0.85,-6,-26,18,644
3469,-1,8.54400374532,25.9615099715,1.0,0.85,-6,-26,19,644
3470,-1,9.11043357914,10.1980390272,1.0,0.85,-6,-26,20,644
3471,-1,10.5830052443,32.4961536185,1.0,0.85,-6,-26,21,644
3475,-1,0.0,14.2126704036,0.0,0.85,-6,-22,17,644
3476,-1,4.58257569496,10.295630141,1.0,0.85,-6,-22,18,644
3477,-1,8.30662386292,22.4944437584,1.0,0.85,-6,-22,19,644
3478,-1,9.69535971483,8.48528137424,1.0,0.85,-6,-22,20,644
3479,-1,11.1803398875,34.6987031458,1.0,0.85,-6,-22,21,644
3483,-1,0.0,15.8113883008,0.0,0.85,-6,-18,17,644
3484,-1,4.472135955,5.09901951359,1.0,0.85,-6,-18,18,644
3485,-1,7.93725393319,27.2396769438,1.0,0.85,-6,-18,19,644
3486,-1,10.7703296143,13.3416640641,0.0,0.85,-6,-18,20,644
3487,-1,11.1355287257,34.8711915483,1.0,0.85,-6,-18,21,644
3491,-1,1.0,14.8996644258,0.0,0.85,-6,-14,17,644
3492,-1,5.19615242271,2.0,0.0,0.85,-6,-14,18,644
3493,-1,7.74596669241,12.3288280059,1.0,0.85,-6,-14,19,644
3494,-1,10.295630141,6.78232998313,1.0,0.85,-6,-14,20,644
3495,-1,11.6619037897,34.8711915483,1.0,0.85,-6,-14,21,644
3499,-1,2.0,13.7113092008,0.0,0.85,-6,-10,17,644
3501,-1,9.0,6.0,1.0,0.85,-6,-10,19,644
3502,-1,10.3440804328,3.16227766017,1.0,0.85,-6,-10,20,644
3503,-1,12.3693168769,34.9284983931,1.0,0.85,-6,-10,21,644
3507,-1,2.44948974278,12.0830459736,0.0,0.85,-6,-6,17,644
3509,-1,9.53939201417,16.0623784042,0.0,0.85,-6,-6,19,644
3510,-1,10.6301458127,8.12403840464,0.0,0.85,-6,-6,20,644
3511,-1,11.7046999107,34.6987031458,1.0,0.85,-6,-6,21,644
3515,-1,3.0,11.2249721603,0.0,0.85,-6,-2,17,644
3516,-1,5.38516480713,2.44948974278,0.0,0.85,-6,-2,18,644
3517,-1,10.5356537529,0.0,0.0,0.85,-6,-2,19,644
3518,-1,11.0905365064,1.41421356237,1.0,0.85,-6,-2,20,644
3519,-1,14.4222051019,8.94427191,1.0,0.85,-6,-2,21,644
3523,-1,0.0,18.547236991,0.0,0.85,-2,-30,17,644
3524,-1,4.12310562562,23.8327505756,1.0,0.85,-2,-30,18,644
3525,-1,7.28010988928,35.6931365951,1.0,0.85,-2,-30,19,644
3526,-1,8.94427191,34.4963766213,1.0,0.85,-2,-30,20,644
3527,-1,10.1980390272,33.8526217596,1.0,0.85,-2,-30,21,644
3531,-1,0.0,24.0,0.0,0.85,-2,-26,17,644
3532,-1,4.69041575982,9.59166304663,0.0,0.85,-2,-26,18,644
3533,-1,8.30662386292,12.4899959968,1.0,0.85,-2,-26,19,644
3534,-1,8.77496438739,10.8627804912,1.0,0.85,-2,-26,20,644
3535,-1,10.6301458127,34.292856399,1.0,0.85,-2,-26,21,644
3539,-1,0.0,15.1657508881,0.0,0.85,-2,-22,17,644
3540,-1,4.472135955,8.48528137424,0.0,0.85,-2,-22,18,644
3541,-1,7.87400787401,26.1151297144,1.0,0.85,-2,-22,19,644
3542,-1,9.79795897113,10.7703296143,1.0,0.85,-2,-22,20,644
3543,-1,10.677078252,35.2136337233,1.0,0.85,-2,-22,21,644
3547,-1,1.0,15.748015748,0.0,0.85,-2,-18,17,644
3548,-1,5.29150262213,3.74165738677,0.0,0.85,-2,-18,18,644
3549,-1,7.93725393319,19.8494332413,1.0,0.85,-2,-18,19,644
3550,-1,10.1980390272,6.16441400297,1.0,0.85,-2,-18,20,644
3551,-1,11.0,35.2420203734,1.0,0.85,-2,-18,21,644
3555,-1,1.0,14.8996644258,0.0,0.85,-2,-14,17,644
3556,-1,5.19615242271,2.0,0.0,0.85,-2,-14,18,644
3557,-1,9.0,10.1980390272,0.0,0.85,-2,-14,19,644
3558,-1,11.4455231423,10.0,0.0,0.85,-2,-14,20,644
3559,-1,11.3578166916,34.4963766213,1.0,0.85,-2,-14,21,644
